order_id,customer_id,amount,status,country,event_ts,load_at
o-003365,c-0156,841.39,completed,BR,2026-07-27T00:41:00Z,2026-07-28
o-003366,c-0199,490.36,pending,BR,2026-06-20T20:34:00Z,2026-06-20
o-003367,c-0090,685.17,completed,BR,2026-06-20T22:54:00Z,2026-06-20
o-003368,c-0132,2048.21,completed,BR,2026-06-11T03:53:00Z,2026-06-11
o-003369,c-1602,195.29,pending,BR,2026-07-27T21:58:00Z,2026-07-27
o-003370,c-1457,934.36,completed,BR,2026-07-17T17:26:00Z,2026-07-18
o-003371,c-0823,748.40,completed,BR,2026-08-05T03:33:00Z,2026-08-06
o-003372,c-0537,1392.90,completed,BR,2026-07-01T09:48:00Z,2026-07-01
o-003373,c-1715,2092.87,completed,BR,2026-07-11T05:36:00Z,2026-07-12
o-003374,c-0906,1597.51,completed,BR,2026-07-02T16:20:00Z,2026-07-03
o-003375,c-1307,1007.31,cancelled,BR,2026-07-13T23:19:00Z,2026-07-13
o-003376,c-1221,1091.18,completed,BR,2026-06-29T21:11:00Z,2026-06-29
o-003377,c-1251,356.57,cancelled,BR,2026-06-10T05:04:00Z,2026-06-10
o-003378,c-0375,47.68,completed,BR,2026-05-28T09:10:00Z,2026-05-29
o-003379,c-1090,546.31,cancelled,BR,2026-06-28T23:31:00Z,2026-06-28
o-003380,c-0185,1180.29,completed,BR,2026-06-11T13:37:00Z,2026-06-12
o-003381,c-1179,1728.18,completed,BR,2026-06-12T16:44:00Z,2026-06-12
o-003382,c-0228,1839.71,completed,BR,2026-06-20T13:27:00Z,2026-06-21
o-003383,c-0043,1845.06,pending,BR,2026-05-23T01:00:00Z,2026-05-24
o-003384,c-1918,495.79,completed,BR,2026-07-05T06:34:00Z,2026-07-06
o-003385,c-0387,2183.06,completed,BR,2026-08-11T01:20:00Z,2026-08-11
o-003386,c-0554,614.46,completed,BR,2026-06-22T17:45:00Z,2026-06-22
o-003387,c-1916,891.42,completed,BR,2026-07-15T19:10:00Z,2026-07-15
o-003388,c-0123,1130.50,completed,BR,2026-07-17T05:52:00Z,2026-07-18
o-003389,c-1549,1093.19,completed,BR,2026-06-21T05:54:00Z,2026-06-21
o-003390,c-1807,2180.84,completed,BR,2026-07-11T21:50:00Z,2026-07-11
o-003391,c-0440,2037.32,completed,BR,2026-06-02T16:21:00Z,2026-06-02
o-003392,c-1809,1579.61,completed,BR,2026-07-13T05:25:00Z,2026-07-14
o-003393,c-0215,623.34,completed,BR,2026-06-05T00:04:00Z,2026-06-05
o-003394,c-0318,1661.24,pending,BR,2026-06-17T07:45:00Z,2026-06-17
o-003395,c-0204,1684.20,pending,BR,2026-06-20T11:57:00Z,2026-06-20
o-003396,c-0945,1844.25,pending,BR,2026-05-31T16:30:00Z,2026-06-01
o-003397,c-1451,2345.05,pending,BR,2026-08-20T00:25:00Z,2026-08-21
o-003398,c-1010,967.18,completed,BR,2026-07-16T20:46:00Z,2026-07-17
o-003399,c-1691,1457.09,completed,BR,2026-07-30T16:06:00Z,2026-07-31
o-003400,c-0507,1926.96,completed,BR,2026-07-21T19:28:00Z,2026-07-22
o-003401,c-0240,1154.31,completed,BR,2026-06-06T11:37:00Z,2026-06-07
o-003402,c-1187,2133.81,completed,BR,2026-07-31T22:19:00Z,2026-08-01
o-003403,c-1354,1246.21,pending,BR,2026-05-25T22:52:00Z,2026-05-25
o-003404,c-1437,980.02,completed,BR,2026-07-13T17:24:00Z,2026-07-13
o-003405,c-1253,2175.34,completed,BR,2026-06-04T04:20:00Z,2026-06-05
o-003406,c-0419,773.58,completed,BR,2026-08-03T05:21:00Z,2026-08-04
o-003407,c-0458,1507.85,completed,BR,2026-08-11T20:00:00Z,2026-08-12
o-003408,c-1512,748.16,completed,BR,2026-08-08T00:28:00Z,2026-08-09
o-003409,c-1285,1190.57,pending,BR,2026-07-14T13:37:00Z,2026-07-15
o-003410,c-0129,1912.35,completed,BR,2026-07-12T15:01:00Z,2026-07-12
o-003411,c-1134,1955.71,completed,BR,2026-08-18T21:31:00Z,2026-08-19
o-003412,c-1146,883.10,completed,BR,2026-08-04T09:25:00Z,2026-08-05
o-003413,c-0155,2384.25,completed,BR,2026-08-08T16:54:00Z,2026-08-09
o-003414,c-0231,1030.33,completed,BR,2026-07-20T16:40:00Z,2026-07-21
o-003415,c-0423,999.68,completed,BR,2026-07-30T03:24:00Z,2026-07-31
o-003416,c-1591,1462.78,completed,BR,2026-06-29T10:00:00Z,2026-06-29
o-003417,c-1358,1601.82,pending,BR,2026-05-24T10:10:00Z,2026-05-24
o-003418,c-1712,2219.64,completed,BR,2026-07-13T04:29:00Z,2026-07-13
o-003419,c-0813,1003.54,completed,BR,2026-05-30T00:53:00Z,2026-05-30
o-003420,c-0555,1338.93,completed,BR,2026-07-28T03:49:00Z,2026-07-28
o-003421,c-0002,1392.92,completed,BR,2026-08-02T06:55:00Z,2026-08-02
o-003422,c-0676,1208.76,completed,BR,2026-07-31T17:15:00Z,2026-08-01
o-003423,c-0537,2084.35,pending,BR,2026-06-05T17:22:00Z,2026-06-06
o-003424,c-1773,595.22,completed,BR,2026-07-19T11:58:00Z,2026-07-19
o-003425,c-0097,6.58,completed,BR,2026-07-06T23:24:00Z,2026-07-07
o-003426,c-0209,1482.47,pending,BR,2026-08-07T11:41:00Z,2026-08-07
o-003427,c-0036,2278.35,cancelled,BR,2026-07-11T09:06:00Z,2026-07-12
o-003428,c-1572,1415.51,pending,BR,2026-07-31T21:54:00Z,2026-08-01
o-003429,c-0885,1124.82,completed,BR,2026-07-23T23:58:00Z,2026-07-23
o-003430,c-1339,300.20,completed,BR,2026-07-15T20:51:00Z,2026-07-15
o-003431,c-0064,286.93,pending,BR,2026-07-16T11:56:00Z,2026-07-16
o-003432,c-0098,581.16,cancelled,BR,2026-06-30T08:08:00Z,2026-06-30
o-003433,c-0806,1212.45,completed,BR,2026-07-16T17:57:00Z,2026-07-17
o-003434,c-1677,2291.78,completed,BR,2026-05-27T12:09:00Z,2026-05-27
o-003435,c-0240,812.40,completed,BR,2026-08-07T13:55:00Z,2026-08-08
o-003436,c-0281,791.99,completed,BR,2026-06-14T05:54:00Z,2026-06-14
o-003437,c-0256,1524.43,completed,BR,2026-06-19T20:41:00Z,2026-06-20
o-003438,c-0901,1983.85,completed,BR,2026-07-01T15:57:00Z,2026-07-02
o-003439,c-0622,1355.25,completed,BR,2026-07-03T11:38:00Z,2026-07-03
o-003440,c-1231,1095.50,completed,BR,2026-06-21T17:14:00Z,2026-06-22
o-003441,c-0013,1225.30,completed,BR,2026-06-09T09:21:00Z,2026-06-10
o-003442,c-0447,258.56,completed,BR,2026-08-07T01:00:00Z,2026-08-07
o-003443,c-0808,323.68,completed,BR,2026-06-03T02:59:00Z,2026-06-04
o-003444,c-0486,2308.22,completed,BR,2026-08-12T14:31:00Z,2026-08-12
o-003445,c-0872,1932.14,completed,BR,2026-07-31T23:15:00Z,2026-08-01
o-003446,c-1139,805.86,completed,BR,2026-08-01T10:10:00Z,2026-08-01
o-003447,c-1197,1673.14,completed,BR,2026-07-06T04:45:00Z,2026-07-07
o-003448,c-0208,1018.17,cancelled,BR,2026-07-03T15:23:00Z,2026-07-03
o-003449,c-0919,171.07,completed,BR,2026-05-29T16:54:00Z,2026-05-29
o-003450,c-0744,774.74,completed,BR,2026-07-19T14:19:00Z,2026-07-20
o-003451,c-0966,579.65,completed,BR,2026-06-19T11:49:00Z,2026-06-19
o-003452,c-0610,1098.71,completed,BR,2026-06-29T03:53:00Z,2026-06-30
o-003453,c-0244,894.24,completed,BR,2026-08-04T14:12:00Z,2026-08-05
o-003454,c-0593,2119.28,completed,BR,2026-05-27T10:14:00Z,2026-05-28
o-003455,c-1046,1338.12,completed,BR,2026-06-07T16:13:00Z,2026-06-08
o-003456,c-0171,2185.25,completed,BR,2026-06-17T07:52:00Z,2026-06-17
o-003457,c-0875,2341.17,completed,BR,2026-07-26T17:56:00Z,2026-07-26
o-003458,c-1664,2284.45,completed,BR,2026-06-14T15:34:00Z,2026-06-15
o-003459,c-0403,29.06,pending,BR,2026-07-17T05:20:00Z,2026-07-17
o-003460,c-0642,457.94,completed,BR,2026-07-01T13:20:00Z,2026-07-01
o-003461,c-1898,821.96,completed,BR,2026-07-27T01:06:00Z,2026-07-27
o-003462,c-0730,1065.02,completed,BR,2026-06-29T08:55:00Z,2026-06-30
o-003463,c-1017,223.62,completed,BR,2026-07-10T05:37:00Z,2026-07-11
o-003464,c-1206,2330.70,cancelled,BR,2026-06-20T06:52:00Z,2026-06-21
o-003465,c-0280,1471.21,completed,BR,2026-07-10T20:50:00Z,2026-07-11
o-003466,c-0537,2429.31,completed,BR,2026-08-09T18:36:00Z,2026-08-09
o-003467,c-1413,97.14,completed,BR,2026-08-07T17:21:00Z,2026-08-08
o-003468,c-0467,1445.71,completed,BR,2026-06-21T21:45:00Z,2026-06-22
o-003469,c-0336,242.52,completed,BR,2026-08-07T13:42:00Z,2026-08-08
o-003470,c-1853,722.29,completed,BR,2026-07-11T08:47:00Z,2026-07-12
o-003471,c-1269,1878.95,cancelled,BR,2026-08-16T19:46:00Z,2026-08-17
o-003472,c-1194,929.93,completed,BR,2026-07-09T15:21:00Z,2026-07-10
o-003473,c-1545,1302.15,cancelled,BR,2026-06-06T18:03:00Z,2026-06-06
o-003474,c-0294,183.29,pending,BR,2026-07-21T23:34:00Z,2026-07-21
o-003475,c-1680,348.46,completed,BR,2026-06-16T20:38:00Z,2026-06-17
o-003476,c-1841,209.46,completed,BR,2026-07-04T18:33:00Z,2026-07-05
o-003477,c-1876,2413.89,cancelled,BR,2026-06-04T08:50:00Z,2026-06-04
o-003478,c-0872,1243.37,pending,BR,2026-07-28T12:33:00Z,2026-07-28
o-003479,c-0170,459.65,completed,BR,2026-05-26T06:33:00Z,2026-05-27
o-003480,c-1541,1088.87,completed,BR,2026-06-02T18:15:00Z,2026-06-03
o-003481,c-1709,1349.23,completed,BR,2026-07-05T18:00:00Z,2026-07-05
o-003482,c-1512,1988.34,completed,BR,2026-08-04T20:54:00Z,2026-08-04
o-003483,c-1707,267.89,completed,BR,2026-05-29T11:20:00Z,2026-05-29
o-003484,c-1148,2154.30,cancelled,BR,2026-08-05T06:14:00Z,2026-08-06
o-003485,c-0184,1571.87,completed,BR,2026-07-26T17:48:00Z,2026-07-26
o-003486,c-1546,1806.17,cancelled,BR,2026-05-24T21:20:00Z,2026-05-24
o-003487,c-0260,1684.97,completed,BR,2026-06-07T03:36:00Z,2026-06-07
o-003488,c-1613,1463.31,completed,BR,2026-07-30T04:54:00Z,2026-07-31
o-003489,c-0630,340.33,pending,BR,2026-07-06T03:15:00Z,2026-07-07
o-003490,c-0087,1437.05,completed,BR,2026-07-03T17:51:00Z,2026-07-03
o-003491,c-1753,1258.21,completed,BR,2026-06-28T10:03:00Z,2026-06-28
o-003492,c-0614,534.38,completed,BR,2026-07-13T02:57:00Z,2026-07-14
o-003493,c-1911,1744.41,pending,BR,2026-07-25T06:24:00Z,2026-07-26
o-003494,c-0287,2287.96,completed,BR,2026-08-19T11:32:00Z,2026-08-20
o-003495,c-1164,617.14,completed,BR,2026-08-10T01:45:00Z,2026-08-10
o-003496,c-1284,837.99,completed,BR,2026-07-17T02:23:00Z,2026-07-18
o-003497,c-0923,1665.82,completed,BR,2026-07-04T12:52:00Z,2026-07-05
o-003498,c-0491,1464.03,completed,BR,2026-07-07T11:50:00Z,2026-07-07
o-003499,c-0208,952.68,completed,BR,2026-08-17T19:02:00Z,2026-08-17
o-003500,c-1717,1272.60,completed,BR,2026-07-24T05:29:00Z,2026-07-24
o-003501,c-1752,400.23,completed,BR,2026-08-14T12:26:00Z,2026-08-14
o-003502,c-0703,2285.71,completed,BR,2026-07-28T02:24:00Z,2026-07-29
o-003503,c-0526,176.38,completed,BR,2026-07-14T02:02:00Z,2026-07-14
o-003504,c-1277,2497.94,completed,BR,2026-07-03T20:57:00Z,2026-07-03
o-003505,c-0686,1340.86,pending,BR,2026-06-30T13:53:00Z,2026-07-01
o-003506,c-0088,2438.41,cancelled,BR,2026-05-27T06:42:00Z,2026-05-27
o-003507,c-0278,1228.59,completed,BR,2026-06-25T04:31:00Z,2026-06-26
o-003508,c-0428,1058.44,cancelled,BR,2026-07-27T03:16:00Z,2026-07-28
o-003509,c-1386,680.12,completed,BR,2026-08-05T07:37:00Z,2026-08-06
o-003510,c-1627,532.48,completed,BR,2026-07-14T18:51:00Z,2026-07-14
o-003511,c-0857,1240.77,completed,BR,2026-08-15T19:40:00Z,2026-08-15
o-003512,c-1167,438.38,completed,BR,2026-06-27T19:32:00Z,2026-06-28
o-003513,c-1568,677.71,completed,BR,2026-07-06T03:54:00Z,2026-07-06
o-003514,c-1703,2079.42,completed,BR,2026-07-20T04:54:00Z,2026-07-21
o-003515,c-0253,1136.51,pending,BR,2026-05-25T20:27:00Z,2026-05-25
o-003516,c-1616,268.62,completed,BR,2026-06-26T23:49:00Z,2026-06-26
o-003517,c-0416,766.14,completed,BR,2026-07-26T16:57:00Z,2026-07-26
o-003518,c-1039,1236.08,completed,BR,2026-07-18T20:47:00Z,2026-07-19
o-003519,c-1970,1282.36,pending,BR,2026-06-19T12:18:00Z,2026-06-20
o-003520,c-0921,39.74,completed,BR,2026-06-21T22:00:00Z,2026-06-21
o-003521,c-1276,2283.30,cancelled,BR,2026-07-06T06:32:00Z,2026-07-07
o-003522,c-1986,62.86,completed,BR,2026-07-12T04:22:00Z,2026-07-13
o-003523,c-1613,421.31,completed,BR,2026-06-25T02:41:00Z,2026-06-25
o-003524,c-1767,2175.38,pending,BR,2026-08-09T01:46:00Z,2026-08-10
o-003525,c-0923,1157.25,completed,BR,2026-06-27T02:01:00Z,2026-06-27
o-003526,c-1449,1726.90,completed,BR,2026-06-26T03:36:00Z,2026-06-26
o-003527,c-0327,680.45,cancelled,BR,2026-06-22T17:41:00Z,2026-06-22
o-003528,c-0122,1555.35,completed,BR,2026-07-01T03:40:00Z,2026-07-01
o-003529,c-0296,1877.88,completed,BR,2026-07-21T00:37:00Z,2026-07-22
o-003530,c-0310,1862.30,cancelled,BR,2026-08-04T13:13:00Z,2026-08-04
o-003531,c-0364,936.12,cancelled,BR,2026-06-30T04:11:00Z,2026-07-01
o-003532,c-0029,666.21,pending,BR,2026-08-13T21:13:00Z,2026-08-13
o-003533,c-0859,253.70,completed,BR,2026-08-10T01:02:00Z,2026-08-10
o-003534,c-0626,959.52,completed,BR,2026-08-19T12:13:00Z,2026-08-19
o-003535,c-0973,34.94,completed,BR,2026-07-19T22:41:00Z,2026-07-19
o-003536,c-0115,2335.95,completed,BR,2026-05-27T01:38:00Z,2026-05-28
o-003537,c-1597,1982.09,completed,BR,2026-07-15T23:08:00Z,2026-07-15
o-003538,c-1170,904.18,completed,BR,2026-07-31T18:01:00Z,2026-07-31
o-003539,c-0695,1164.79,completed,BR,2026-05-26T01:06:00Z,2026-05-27
o-003540,c-0499,345.72,cancelled,BR,2026-08-03T00:01:00Z,2026-08-04
o-003541,c-0443,1540.26,completed,BR,2026-05-27T20:28:00Z,2026-05-27
o-003542,c-0329,238.34,completed,BR,2026-07-10T18:02:00Z,2026-07-11
o-003543,c-1812,193.55,completed,BR,2026-06-10T05:07:00Z,2026-06-10
o-003544,c-1648,2059.95,completed,BR,2026-06-27T23:26:00Z,2026-06-27
o-003545,c-1016,281.84,completed,BR,2026-05-31T15:53:00Z,2026-05-31
o-003546,c-0932,645.80,completed,BR,2026-05-29T04:52:00Z,2026-05-29
o-003547,c-1556,757.33,pending,BR,2026-06-08T05:23:00Z,2026-06-08
o-003548,c-0191,1621.62,completed,BR,2026-07-05T05:13:00Z,2026-07-06
o-003549,c-1547,210.29,cancelled,BR,2026-08-16T23:01:00Z,2026-08-17
o-003550,c-0625,1856.06,completed,BR,2026-07-22T05:24:00Z,2026-07-22
o-003551,c-0427,1687.64,completed,BR,2026-08-11T11:20:00Z,2026-08-11
o-003552,c-0461,2307.76,completed,BR,2026-06-02T20:29:00Z,2026-06-03
o-003553,c-1475,1395.19,cancelled,BR,2026-08-17T04:17:00Z,2026-08-18
o-003554,c-1695,1731.64,completed,BR,2026-07-06T03:24:00Z,2026-07-06
o-003555,c-0270,268.89,completed,BR,2026-06-06T10:59:00Z,2026-06-06
o-003556,c-0350,2014.53,completed,BR,2026-07-13T22:18:00Z,2026-07-14
o-003557,c-0523,1200.03,completed,BR,2026-07-27T21:26:00Z,2026-07-27
o-003558,c-0439,1161.70,cancelled,BR,2026-05-24T16:33:00Z,2026-05-25
o-003559,c-0639,1143.19,completed,BR,2026-06-21T14:52:00Z,2026-06-21
o-003560,c-1157,278.29,completed,BR,2026-06-29T19:54:00Z,2026-06-29
o-003561,c-0176,1095.77,completed,BR,2026-07-13T18:47:00Z,2026-07-13
o-003562,c-0805,1521.78,pending,BR,2026-06-08T06:50:00Z,2026-06-09
o-003563,c-0472,700.11,completed,BR,2026-07-17T08:28:00Z,2026-07-17
o-003564,c-1033,398.51,completed,BR,2026-07-29T13:20:00Z,2026-07-30
o-003565,c-0885,472.79,completed,BR,2026-05-24T05:04:00Z,2026-05-24
o-003566,c-0409,1859.98,completed,BR,2026-06-10T00:22:00Z,2026-06-11
o-003567,c-0004,2197.23,pending,BR,2026-05-23T01:01:00Z,2026-05-23
o-003568,c-1124,1299.90,completed,BR,2026-06-29T23:45:00Z,2026-06-30
o-003569,c-0929,601.99,completed,BR,2026-05-23T00:33:00Z,2026-05-23
o-003570,c-0249,634.05,completed,BR,2026-05-23T00:37:00Z,2026-05-23
o-003571,c-0788,1421.45,pending,BR,2026-06-11T07:08:00Z,2026-06-12
o-003572,c-0413,2334.88,pending,BR,2026-08-05T21:34:00Z,2026-08-06
o-003573,c-1516,1792.32,completed,BR,2026-05-24T17:50:00Z,2026-05-25
o-003574,c-0615,1360.60,pending,BR,2026-06-02T17:27:00Z,2026-06-03
o-003575,c-0529,974.33,completed,BR,2026-05-25T19:52:00Z,2026-05-26
o-003576,c-1402,551.70,completed,BR,2026-06-04T23:53:00Z,2026-06-04
o-003577,c-1952,1116.94,cancelled,BR,2026-07-28T02:20:00Z,2026-07-28
o-003578,c-1357,1512.30,completed,BR,2026-08-19T08:21:00Z,2026-08-19
o-003579,c-1555,1435.46,pending,BR,2026-06-11T00:12:00Z,2026-06-12
o-003580,c-1649,2120.42,completed,BR,2026-07-08T06:20:00Z,2026-07-08
o-003581,c-0569,1035.12,completed,BR,2026-07-03T12:36:00Z,2026-07-04
o-003582,c-0581,1457.10,completed,BR,2026-07-13T13:28:00Z,2026-07-13
o-003583,c-1467,138.90,completed,BR,2026-06-09T08:56:00Z,2026-06-09
o-003584,c-1660,352.50,pending,BR,2026-06-03T22:32:00Z,2026-06-03
o-003585,c-1886,348.74,completed,BR,2026-07-19T19:59:00Z,2026-07-20
o-003586,c-1983,7.82,cancelled,BR,2026-07-12T04:02:00Z,2026-07-13
o-003587,c-1026,2218.67,completed,BR,2026-08-19T10:57:00Z,2026-08-19
o-003588,c-0958,572.37,cancelled,BR,2026-08-12T06:26:00Z,2026-08-13
o-003589,c-0328,2377.83,completed,BR,2026-07-20T00:00:00Z,2026-07-21
o-003590,c-0179,402.88,completed,BR,2026-08-02T04:35:00Z,2026-08-03
o-003591,c-0220,1374.64,completed,BR,2026-05-31T20:11:00Z,2026-06-01
o-003592,c-0709,1413.33,completed,BR,2026-07-12T03:56:00Z,2026-07-12
o-003593,c-0125,1164.30,completed,BR,2026-05-30T08:27:00Z,2026-05-31
o-003594,c-0049,139.19,completed,BR,2026-06-23T16:09:00Z,2026-06-24
o-003595,c-0178,78.91,pending,BR,2026-06-14T06:57:00Z,2026-06-14
o-003596,c-1163,1838.85,cancelled,BR,2026-07-16T02:22:00Z,2026-07-16
o-003597,c-0257,78.27,cancelled,BR,2026-07-30T22:23:00Z,2026-07-30
o-003598,c-1020,1839.89,completed,BR,2026-07-03T07:52:00Z,2026-07-04
o-003599,c-0640,957.68,completed,BR,2026-07-01T20:11:00Z,2026-07-01
o-003600,c-0901,1050.31,completed,BR,2026-08-12T09:24:00Z,2026-08-12
o-003601,c-0220,1556.99,completed,BR,2026-05-23T11:31:00Z,2026-05-23
o-003602,c-1975,1831.06,completed,BR,2026-06-11T08:15:00Z,2026-06-12
o-003603,c-1144,2402.95,completed,BR,2026-07-14T17:10:00Z,2026-07-14
o-003604,c-1926,798.04,completed,BR,2026-08-17T04:52:00Z,2026-08-18
o-003605,c-1369,2382.02,completed,BR,2026-05-23T16:25:00Z,2026-05-24
o-003606,c-1441,2024.05,cancelled,BR,2026-08-20T12:09:00Z,2026-08-20
o-003607,c-0566,2458.99,cancelled,BR,2026-08-10T14:56:00Z,2026-08-11
o-003608,c-1746,1366.72,completed,BR,2026-06-26T19:18:00Z,2026-06-27
o-003609,c-0957,2075.52,completed,BR,2026-08-05T01:40:00Z,2026-08-05
o-003610,c-0741,42.54,completed,BR,2026-06-05T16:19:00Z,2026-06-06
o-003611,c-0618,2434.02,completed,BR,2026-07-02T08:51:00Z,2026-07-02
o-003612,c-0630,138.85,pending,BR,2026-07-10T17:09:00Z,2026-07-10
o-003613,c-0309,221.77,pending,BR,2026-07-17T08:38:00Z,2026-07-18
o-003614,c-0336,895.51,completed,BR,2026-06-14T00:25:00Z,2026-06-15
o-003615,c-1641,711.22,pending,BR,2026-06-07T03:42:00Z,2026-06-08
o-003616,c-1586,492.93,completed,BR,2026-07-29T04:29:00Z,2026-07-29
o-003617,c-0006,2143.65,completed,BR,2026-07-01T07:21:00Z,2026-07-02
o-003618,c-1025,2186.71,completed,BR,2026-06-14T23:04:00Z,2026-06-15
o-003619,c-1202,2004.42,completed,BR,2026-07-13T12:16:00Z,2026-07-13
o-003620,c-0712,2117.62,pending,BR,2026-05-28T05:05:00Z,2026-05-28
o-003621,c-1670,2196.02,completed,BR,2026-08-15T23:17:00Z,2026-08-15
o-003622,c-1643,1816.89,completed,BR,2026-05-26T03:45:00Z,2026-05-27
o-003623,c-0105,780.83,pending,BR,2026-07-29T13:00:00Z,2026-07-29
o-003624,c-1018,359.98,completed,BR,2026-08-13T16:24:00Z,2026-08-13
o-003625,c-0120,510.58,completed,BR,2026-08-20T06:06:00Z,2026-08-21
o-003626,c-1128,2071.04,completed,BR,2026-05-29T02:05:00Z,2026-05-30
o-003627,c-0067,2346.20,completed,BR,2026-07-22T03:15:00Z,2026-07-22
o-003628,c-1537,1726.20,pending,BR,2026-08-06T14:48:00Z,2026-08-07
o-003629,c-0094,1952.78,completed,BR,2026-08-11T12:56:00Z,2026-08-11
o-003630,c-1558,2469.30,completed,BR,2026-08-09T01:46:00Z,2026-08-10
o-003631,c-0202,1456.68,completed,BR,2026-08-12T14:52:00Z,2026-08-13
o-003632,c-1777,914.82,completed,BR,2026-06-07T02:13:00Z,2026-06-08
o-003633,c-0698,562.52,completed,BR,2026-06-07T00:30:00Z,2026-06-07
o-003634,c-1144,1323.57,pending,BR,2026-07-18T16:47:00Z,2026-07-18
o-003635,c-0966,348.32,completed,BR,2026-05-30T22:14:00Z,2026-05-31
o-003636,c-0230,2364.01,completed,BR,2026-05-26T17:44:00Z,2026-05-26
o-003637,c-1596,1540.85,cancelled,BR,2026-06-11T04:57:00Z,2026-06-11
o-003638,c-1387,1491.33,pending,BR,2026-08-12T12:16:00Z,2026-08-13
o-003639,c-1005,1938.36,completed,BR,2026-07-24T10:53:00Z,2026-07-24
o-003640,c-0083,1121.28,completed,BR,2026-06-05T00:11:00Z,2026-06-06
o-003641,c-1121,42.24,pending,BR,2026-08-01T11:50:00Z,2026-08-02
o-003642,c-0954,2168.49,completed,BR,2026-05-24T05:41:00Z,2026-05-25
o-003643,c-1371,2170.98,completed,BR,2026-06-09T06:56:00Z,2026-06-10
o-003644,c-1975,469.63,cancelled,BR,2026-06-07T12:37:00Z,2026-06-07
o-003645,c-1617,2483.32,completed,BR,2026-07-10T17:22:00Z,2026-07-11
o-003646,c-0532,999.03,completed,BR,2026-07-11T14:43:00Z,2026-07-12
o-003647,c-0136,1095.14,completed,BR,2026-06-23T18:54:00Z,2026-06-24
o-003648,c-1428,1872.68,pending,BR,2026-06-10T02:20:00Z,2026-06-10
o-003649,c-1507,293.02,completed,BR,2026-06-30T04:24:00Z,2026-06-30
o-003650,c-0010,1203.46,completed,BR,2026-06-17T11:02:00Z,2026-06-18
o-003651,c-1829,1955.52,completed,BR,2026-06-19T22:47:00Z,2026-06-19
o-003652,c-1270,1347.79,completed,BR,2026-06-09T09:34:00Z,2026-06-10
o-003653,c-1031,169.57,completed,BR,2026-06-30T03:47:00Z,2026-07-01
o-003654,c-1231,2024.38,completed,BR,2026-05-24T10:54:00Z,2026-05-24
o-003655,c-0096,372.66,completed,BR,2026-06-01T12:30:00Z,2026-06-02
o-003656,c-1564,2019.82,completed,BR,2026-07-11T22:18:00Z,2026-07-12
o-003657,c-1461,1986.50,completed,BR,2026-08-09T10:14:00Z,2026-08-10
o-003658,c-1127,231.33,completed,BR,2026-05-25T03:56:00Z,2026-05-26
o-003659,c-1868,1249.18,completed,BR,2026-06-11T15:32:00Z,2026-06-12
o-003660,c-1753,2398.09,completed,BR,2026-06-23T17:21:00Z,2026-06-24
o-003661,c-1525,1913.47,pending,BR,2026-06-09T17:49:00Z,2026-06-09
o-003662,c-1856,1125.36,completed,BR,2026-06-04T04:14:00Z,2026-06-05
o-003663,c-1567,1409.15,completed,BR,2026-07-05T11:16:00Z,2026-07-05
o-003664,c-0771,2135.93,completed,BR,2026-08-16T19:29:00Z,2026-08-16
o-003665,c-0466,1837.21,completed,BR,2026-06-29T09:27:00Z,2026-06-30
o-003666,c-1581,704.06,pending,BR,2026-07-21T04:02:00Z,2026-07-22
o-003667,c-0133,1106.65,completed,BR,2026-06-18T01:52:00Z,2026-06-19
o-003668,c-0251,907.33,pending,BR,2026-08-14T15:34:00Z,2026-08-14
o-003669,c-0986,1663.13,completed,BR,2026-06-04T15:20:00Z,2026-06-05
o-003670,c-0468,1327.54,pending,BR,2026-07-18T09:52:00Z,2026-07-18
o-003671,c-1722,757.78,pending,BR,2026-07-20T21:11:00Z,2026-07-21
o-003672,c-0103,409.18,completed,BR,2026-06-25T12:43:00Z,2026-06-26
o-003673,c-0303,2234.29,completed,BR,2026-07-28T09:02:00Z,2026-07-29
o-003674,c-0854,1074.38,completed,BR,2026-07-19T20:57:00Z,2026-07-20
o-003675,c-1400,521.15,completed,BR,2026-05-31T22:13:00Z,2026-06-01
o-003676,c-0427,1817.94,cancelled,BR,2026-07-13T15:26:00Z,2026-07-13
o-003677,c-0734,1511.34,completed,BR,2026-07-29T13:46:00Z,2026-07-30
o-003678,c-1244,135.03,pending,BR,2026-08-19T00:51:00Z,2026-08-20
o-003679,c-1059,2296.71,completed,BR,2026-07-12T18:43:00Z,2026-07-12
o-003680,c-0362,148.55,completed,BR,2026-07-09T07:16:00Z,2026-07-09
o-003681,c-0711,1971.58,completed,BR,2026-08-08T04:30:00Z,2026-08-08
o-003682,c-1184,1048.21,completed,BR,2026-07-03T19:54:00Z,2026-07-04
o-003683,c-0879,2379.10,pending,BR,2026-07-02T06:43:00Z,2026-07-03
o-003684,c-0843,1128.33,pending,BR,2026-07-26T19:56:00Z,2026-07-27
o-003685,c-1024,1778.15,completed,BR,2026-06-12T13:54:00Z,2026-06-12
o-003686,c-1202,1762.64,completed,BR,2026-07-29T08:09:00Z,2026-07-29
o-003687,c-0977,529.09,completed,BR,2026-06-08T14:46:00Z,2026-06-08
o-003688,c-0370,153.79,completed,BR,2026-08-13T04:30:00Z,2026-08-13
o-003689,c-0218,1905.13,pending,BR,2026-07-09T20:56:00Z,2026-07-10
o-003690,c-0873,1518.83,cancelled,BR,2026-06-05T13:10:00Z,2026-06-05
